"","lats","mean","lowe","highe","sd","disp"
"1",62,0.00277901863161856,0.000502598690256884,0.00505543857298024,0.00164255260817241,0.000506860849948474
"2",61,0,0,0,0,0
"3",60,0.00277429341095337,0.000574600961139363,0.00497398586076739,0.00158718982599402,0.000506860849948474
"4",59,0.00270073925553361,0.000446560834490003,0.00495491767657722,0.00162650422160525,0.000506860849948474
"5",58,0.00367991760483322,0.00192150492789529,0.00543833028177114,0.00155393676677401,0.00276066623250084
"6",57,0.00416060254535409,0.00278228340722211,0.00553892168348607,0.00140647394442345,0.00238606879277101
"7",56,0.00372772443817652,0.00196944987666109,0.00548599899969194,0.00155381471201639,0.00276066623250084
"8",55,0.00409177215202174,0.00267876035777427,0.0055047839462692,0.00144187526443661,0.00238606879277101
"9",54,0.00408019642969462,0.00267803089908063,0.00548236196030862,0.00143080744511032,0.00238606879277101
"10",53,0.0043545030607531,0.00319729093454407,0.00551171518696213,0.00132023088128208,0.00207967013300395
"11",52,0.00407204787872123,0.00274669739179032,0.00539739836565214,0.00135242330714758,0.00238606879277101
"12",51,0.00460155119716122,0.00361039545751518,0.00559270693680726,0.00123870940329211,0.00233132973749983
"13",50,0.00399986312177466,0.00262022124038059,0.00537950500316873,0.00140782370724821,0.00238606879277101
"14",49,0.00434865813900564,0.00322088702700587,0.00547642925100541,0.00128664245332233,0.00207967013300395
"15",48,0.00410743949366575,0.00265390992245903,0.00556096906487247,0.00148322069453518,0.00238606879277101
"16",47,0.00453036215689261,0.00355125377943445,0.00550947053435078,0.00122365306024726,0.00233132973749983
"17",46,0.00500795097212341,0.00451453554934475,0.00550136639490206,0.000872077842482669,0.00383223036571779
"18",45,0.00512739615354422,0.0047441950146782,0.00551059729241024,0.000757223929001992,0.00421881808552683
"19",44,0.00507194170055343,0.00461835833990334,0.00552552506120351,0.00083441230421636,0.00375161903157341
"20",43,0.00515512257505458,0.0048579817179366,0.00545226343217255,0.000643206661019365,0.00422917250422765
"21",42,0.00513789242046908,0.00479142896786606,0.0054843558730721,0.000707081263402555,0.00420850231702157
"22",41,0.00516301585774126,0.0048964250291498,0.00542960668633273,0.000608292009047711,0.00508141905895978
