"","lats","mean","lowe","highe","sd","disp"
"30",38,0.00749907111409661,0.00727070467654503,0.00772743755164818,0.000521073736224403,0.00646626873024034
"31",37,0.00753780835501339,0.00733545856875035,0.00774015814127643,0.000484245952462131,0.00666543378085299
"32",36,0.00758847595898106,0.00744410046454602,0.0077328514534161,0.000368311600554538,0.00706487381111854
"33",35,0.00756307619935752,0.00737812473812445,0.0077480276605906,0.000452557319961407,0.00684914332908207
"34",34,0.00757771963588833,0.00742389131674982,0.00773154795502685,0.000392426392402845,0.00706487381111854
"35",33,0.00759819062324181,0.00746371522210239,0.00773266602438123,0.00034984964005297,0.00718395776006099
"36",32,0.00755483605019704,0.00739990308945013,0.00770976901094396,0.000395244407471274,0.00706487381111854
"37",31,0.00757993239582071,0.00743961246811378,0.00772025232352764,0.000365054692416429,0.00718395776006099
"38",30,0.0076254353534133,0.00751406353165501,0.00773680717517158,0.000300681181651172,0.00736134105554241
"39",29,0.00760806783169855,0.00749480656293988,0.00772132910045723,0.000305782302812491,0.00736134105554241
"40",28,0.00758135242318433,0.00745663383024489,0.00770607101612378,0.000330647309833579,0.00726956755698107
"41",27,0.00761187649073914,0.00750065848646362,0.00772309449501466,0.000300265905850307,0.00736134105554241
"42",26,0.00761629611339303,0.00750524895425056,0.0077273432725355,0.000299804658869929,0.00736134105554241
"43",25,0.00760118805283476,0.00747787387756738,0.00772450222810214,0.000326923992289605,0.00726956755698107
"44",24,0.00761263510453712,0.00751025550128871,0.00771501470778553,0.000281296513982183,0.00728989401293275
"45",23,0.00762831867335936,0.00755157972223758,0.00770505762448113,0.000217996045165615,0.00732473827745334
"46",22,0.00762334245241582,0.00752213856711614,0.0077245463377155,0.00027806613068404,0.00728989401293275
"47",21,0.0076391023539395,0.00754695700528213,0.00773124770259688,0.000257505170640495,0.00735783580894133
"48",20,0.0076219458399982,0.00751979789125448,0.00772409378874192,0.000280660023875255,0.00728989401293275
"49",19,0.00760806044063833,0.00749454217595914,0.00772157870531753,0.00030647613933094,0.00736134105554241
"50",18,0.00760903454550552,0.0074967322724943,0.00772133681851674,0.000303193210077985,0.00736134105554241
"51",17,0.00760378369405343,0.00747972799608809,0.00772783939201877,0.000328889877884379,0.00726956755698107
"52",16,0.00761435681297009,0.00750253524653553,0.00772617837940465,0.000301895400459582,0.00736134105554241
"53",15,0.00763178145242987,0.00753945514060269,0.00772410776425706,0.000258010882025845,0.00735783580894133
"54",14,0.00762215575107269,0.00752066955440221,0.00772364194774316,0.000278841804763062,0.00728989401293275
"55",13,0.0076294883310035,0.00754129081596366,0.00771768584604333,0.000246472735643439,0.00735783580894133
"56",12,0.00761527908715127,0.00751742895505236,0.00771312921925017,0.000268851413550919,0.00728989401293275
"57",11,0.00763728301239404,0.00755955524188644,0.00771501078290165,0.000220805032157789,0.00732473827745334
"58",10,0.00761669511353557,0.00752790326868513,0.00770548695838601,0.000248133622508868,0.00735783580894133
"59",9,0.00763651311971697,0.00754991322129804,0.00772311301813591,0.000242008109413483,0.00735783580894133
"60",8,0.00762169149108337,0.00752096446853396,0.00772241851363277,0.00027675591043464,0.00728989401293275
"61",7,0.00759615472300058,0.00746780131295856,0.00772450813304261,0.000340283743891879,0.00726956755698107
"62",6,0.00759517164229138,0.0074739025674396,0.00771644071714317,0.000321502130682443,0.00726956755698107
"63",5,0.00760226706622703,0.00749939729270118,0.00770513683975288,0.000282643297774317,0.00728989401293275
"64",4,0.00761758891184612,0.0075192170991151,0.00771596072457714,0.0002702847746753,0.00728989401293275
"65",3,0.00758487449684207,0.00744146560739892,0.00772828338628521,0.000365845726182561,0.00706487381111854
"66",2,0.00758777737443869,0.0074493813850466,0.00772617336383078,0.000360049396866264,0.00718395776006099
"67",1,0.00759648834336656,0.0074546442389881,0.00773833244774501,0.000369019972723403,0.00718395776006099
"68",0,0.0075742869288293,0.00739759612523485,0.00775097773242375,0.000432344335121335,0.00684914332908207
