"","lats","mean","lowe","highe","sd","disp"
"1",76,0.00619100349980352,0.000309388987786824,0.0120726180118202,0.00424388360049197,0.00167899006330956
"2",75,0.00903650466755699,0.00600390393300594,0.012069105402108,0.00309454740849507,0.0118114688990041
"3",74,0.00622740736110439,0.000333628644043793,0.012121186078165,0.00425266069225705,0.00167899006330956
"4",73,0.00831142549540022,0.00410053692304832,0.0125223140677521,0.00372122804799203,0.00617058595612586
"5",72,0.00993398346302985,0.00756024099694015,0.0123077259291196,0.00270813625001388,0.012447608426407
"6",71,0.0109547795163337,0.00974390758416377,0.0121656514485037,0.00185340946321642,0.0117168118292973
"7",70,0.0110500327845671,0.00984510922459309,0.0122549563445411,0.00184430464459287,0.0117168118292973
"8",69,0.0113025365797101,0.0102225007556863,0.012382572403734,0.00174256934588197,0.0109028649287001
"9",68,0.0112439181309397,0.0102750670506846,0.0122127692111948,0.00163947681502466,0.0109317064979676
"10",67,0.0113270940616932,0.010379651326758,0.0122745367966285,0.00160324989995453,0.0109317064979676
"11",66,0.0113594573338127,0.0105152968852247,0.0122036177824007,0.00149199556545695,0.0108992946906617
"12",65,0.0113333920204388,0.0103725167231667,0.0122942673177109,0.00162598030193941,0.0109317064979676
"13",64,0.0114378767558578,0.0105691368357625,0.012306616675953,0.00153543809175797,0.0108992946906617
"14",63,0.0114866254054468,0.0107181651411831,0.0122550856697105,0.00141366010182559,0.0105646738627639
"15",62,0.0115426877603731,0.0108088323963739,0.0122765431243724,0.00140096214276909,0.0120854643655807
"16",61,0.0118152025741245,0.0113647089538755,0.0122656961943736,0.00100188380034761,0.0121745970682593
"17",60,0.0119540723573794,0.0116367437458122,0.0122714009689466,0.000793170879931206,0.0122049572773289
"18",59,0.0120202227469462,0.011773207403246,0.0122672380906464,0.000654873960306323,0.0120939897464671
"19",58,0.0120763879164021,0.0119013011099403,0.0122514747228639,0.000497377548316797,0.0120216248996777
"20",57,0.0120215661916174,0.0118393639619038,0.012203768421331,0.000517590674843723,0.0120216248996777
"21",56,0.0119803788426108,0.0117264852798762,0.0122342724053455,0.000673109129310378,0.0120939897464671
"22",55,0.01201195977649,0.0117823734637328,0.0122415460892472,0.000619836173288036,0.0120112946180557
"23",54,0.0120068555219857,0.0117891888873878,0.0122245221565835,0.000587655475717863,0.0120112946180557
"24",53,0.0119955562064264,0.0117461589652804,0.0122449534475724,0.000661188720312736,0.0120939897464671
"25",52,0.0120514112716033,0.0118598266276506,0.012242995915556,0.000535393670456104,0.0122157576484255
"26",51,0.0120465262147648,0.0117988221561927,0.0122942302733368,0.000656699844597094,0.0120939897464671
"27",50,0.0120413779520029,0.0118488952227936,0.0122338606812122,0.000537903418377422,0.0122157576484255
"28",49,0.0120342326023396,0.0117849140309396,0.0122835511737396,0.00066098015526036,0.0120939897464671
"29",48,0.0119984459135531,0.0117386351167992,0.012258256710307,0.000675920748003446,0.0118969213947055
"30",47,0.0120314838048647,0.0117857049326531,0.0122772626770762,0.00065159589276423,0.0120939897464671
"31",46,0.012030716841554,0.0118252074739302,0.0122362262091777,0.000564654158338205,0.0122385491288922
"32",45,0.0120290402513619,0.0118153226424479,0.0122427578602758,0.000587206987101092,0.0122385491288922
"33",44,0.0120305354636872,0.0118223834790327,0.0122386874483416,0.000571914969427074,0.0122385491288922
"34",43,0.0119479681750644,0.0116786866759126,0.0122172496742162,0.00070055961724566,0.0118969213947055
"35",42,0.0120235841641746,0.0117710356903696,0.0122761326379796,0.000669543100977386,0.0120939897464671
"36",41,0.0120013264944561,0.0117504085590327,0.0122522444298795,0.00066522030421734,0.0120939897464671
"37",40,0.0120260487806311,0.0117982165871896,0.0122538809740725,0.000615100409247342,0.0120112946180557
"38",39,0.0119959950080114,0.0117537236532771,0.0122382663627456,0.000642296948711772,0.0120939897464671
"39",38,0.012043338804071,0.0118307569695824,0.0122559206385596,0.000584086351970681,0.0122385491288922
"40",37,0.0120863019756406,0.0119156022522363,0.012257001699045,0.000484914949566642,0.0120216248996777
"41",36,0.0120774530385719,0.0119026436460291,0.0122522624311146,0.000496589485197054,0.0120216248996777
"42",35,0.01193813981879,0.0116015666565121,0.0122747129810679,0.000823560123699091,0.0122701861364197
"43",34,0.011927318305076,0.0115935094135661,0.0122611271965859,0.000816796235692485,0.0122701861364197
"44",33,0.0116855294907861,0.0111422532888276,0.0122288056927445,0.00114287057426963,0.0119144577494819
"45",32,0.0115773241750169,0.0108916244032439,0.01226302394679,0.00130903100077427,0.0120854643655807
"46",31,0.0112859387338054,0.0101961607675317,0.0123757167000792,0.00175828767491353,0.0109028649287001
"47",30,0.0104841852560339,0.00851473383877773,0.01245363667329,0.00246134678164038,0.0126773227255269
"48",29,0.00828945317996285,0.00395061193653204,0.0126282944233937,0.00383430182333736,0.00617058595612586
"49",28,0.00993992075064522,0.00759698038192719,0.0122828611193633,0.00267299500042159,0.012447608426407
"50",27,0.00614076433263515,0.000323579155637081,0.0119579495096332,0.00419739456287865,0.00167899006330956
"51",26,0.00941320332694509,0.00635274593040961,0.0124736607234806,0.003122973096114,0.0118114688990041
"52",25,0.0108963175549545,0.00925412552400306,0.0125385095859058,0.00221679161106069,0.0126184610866762
"53",24,0.00943652308200464,0.00630865232339539,0.0125643938406139,0.00319176350512713,0.0118114688990041
"54",23,0.00839943237833075,0.00432818427432261,0.0124706804823389,0.00359782558352233,0.00617058595612586
"55",22,0.0100732003255591,0.00773265712974658,0.0124137435213717,0.00267026013303998,0.012447608426407
"56",21,0.0100760247630108,0.00767949305936311,0.0124725564666584,0.00273413585242339,0.012447608426407
"57",20,0,0,0,0,0
"58",19,0.00940685863142257,0.00634973954405767,0.0124639777187875,0.00311956659558958,0.0118114688990041
